edition,year,stage_results_id,rank,time,rider,age,team,points,elapsed,bib_number
100,2013,stage-19,56,5S,Castroviejo Jonathan,26.0,Movistar Team,,6S,123.0
100,2013,stage-19,57,5S,Danielson Tom,35.0,Garmin Sharp,,6S,173.0
100,2013,stage-19,58,27S,Sicard Romain,25.0,Euskaltel - Euskadi,,28S,119.0
100,2013,stage-19,59,27S,Voeckler Thomas,34.0,Team Europcar,,28S,59.0
100,2013,stage-19,60,38S,Chavanel Sylvain,34.0,Omega Pharma - Quick-Step,,39S,152.0
100,2013,stage-19,61,50S,Flecha Juan Antonio,35.0,Vacansoleil - DCM,,51S,204.0
100,2013,stage-19,62,50S,López David,32.0,Sky Procycling,,51S,5.0
100,2013,stage-19,63,50S,Burghardt Marcus,30.0,BMC Racing Team,,51S,33.0
100,2013,stage-19,64,50S,Cunego Damiano,31.0,Lampre - Merida,,51S,141.0
100,2013,stage-19,65,50S,Delaplace Anthony,23.0,Sojasun,,51S,212.0
100,2013,stage-19,66,50S,Erviti Imanol,29.0,Movistar Team,,51S,125.0
100,2013,stage-19,67,50S,Nordhaug Lars Petter,29.0,Belkin-Pro Cycling Team,,51S,165.0
100,2013,stage-19,68,50S,Didier Laurent,29.0,RadioShack - Leopard,,51S,43.0
100,2013,stage-19,69,50S,Voigt Jens,41.0,RadioShack - Leopard,,51S,48.0
100,2013,stage-19,70,50S,Roche Nicolas,29.0,Team Saxo - Tinkoff,,51S,97.0
100,2013,stage-19,71,19S,Sabatini Fabio,28.0,Cannondale Pro Cycling Team,,20S,18.0
100,2013,stage-19,72,19S,Koren Kristijan,26.0,Cannondale Pro Cycling Team,,20S,15.0
100,2013,stage-19,73,19S,De Gendt Thomas,26.0,Vacansoleil - DCM,,20S,203.0
100,2013,stage-19,74,19S,Veilleux David,25.0,Team Europcar,,20S,58.0
100,2013,stage-19,75,19S,Hoogerland Johnny,30.0,Vacansoleil - DCM,,20S,205.0
100,2013,stage-19,76,19S,Martin Tony,28.0,Omega Pharma - Quick-Step,,20S,154.0
100,2013,stage-19,77,19S,Marangoni Alan,29.0,Cannondale Pro Cycling Team,,20S,16.0
100,2013,stage-19,78,19S,de Kort Koen,30.0,Team Argos - Shimano,,20S,193.0
100,2013,stage-19,79,19S,Moser Moreno,22.0,Cannondale Pro Cycling Team,,20S,17.0
100,2013,stage-19,80,19S,Astarloza Mikel,33.0,Euskaltel - Euskadi,,20S,112.0
100,2013,stage-19,81,19S,Maté Luis Ángel,29.0,"Cofidis, Solutions Crédits",,20S,137.0
100,2013,stage-19,82,19S,Gerrans Simon,33.0,Orica GreenEDGE,,20S,181.0
100,2013,stage-19,83,19S,Oroz Juan José,33.0,Euskaltel - Euskadi,,20S,117.0
100,2013,stage-19,84,19S,Lancaster Brett,33.0,Orica GreenEDGE,,20S,186.0
100,2013,stage-19,85,19S,Bookwalter Brent,29.0,BMC Racing Team,,20S,32.0
100,2013,stage-19,86,19S,Quinziato Manuel,33.0,BMC Racing Team,,20S,37.0
100,2013,stage-19,87,19S,Stannard Ian,26.0,Sky Procycling,,20S,8.0
100,2013,stage-19,88,19S,Irizar Markel,33.0,RadioShack - Leopard,,20S,45.0
100,2013,stage-19,89,19S,Goss Matthew,26.0,Orica GreenEDGE,,20S,184.0
100,2013,stage-19,90,19S,Pérez Rubén,31.0,Euskaltel - Euskadi,,20S,118.0
100,2013,stage-19,91,19S,Vorganov Eduard,30.0,Team Katusha,,20S,109.0
100,2013,stage-19,92,19S,van Garderen Tejay,24.0,BMC Racing Team,,20S,39.0
100,2013,stage-19,93,19S,Fischer Murilo Antonio,34.0,FDJ.fr,,20S,75.0
100,2013,stage-19,94,19S,Morabito Steve,30.0,BMC Racing Team,,20S,36.0
100,2013,stage-19,95,19S,Niemiec Przemysław,33.0,Lampre - Merida,,20S,148.0
100,2013,stage-19,96,19S,Mori Manuele,32.0,Lampre - Merida,,20S,147.0
100,2013,stage-19,97,19S,Impey Daryl,28.0,Orica GreenEDGE,,20S,185.0
100,2013,stage-19,98,19S,Thomas Geraint,27.0,Sky Procycling,,20S,9.0
100,2013,stage-19,99,19S,Siutsou Kanstantsin,30.0,Sky Procycling,,20S,7.0
100,2013,stage-19,100,19S,Hansen Adam,32.0,Lotto Belisol Team,,20S,25.0
100,2013,stage-19,101,19S,Minard Sébastien,31.0,AG2R La Mondiale,,20S,88.0
100,2013,stage-19,102,19S,El Fares Julien,28.0,Sojasun,,20S,213.0
100,2013,stage-19,103,19S,Gilbert Philippe,31.0,BMC Racing Team,,20S,34.0
100,2013,stage-19,104,19S,Sagan Peter,23.0,Cannondale Pro Cycling Team,,20S,11.0
100,2013,stage-19,105,19S,Molard Rudy,23.0,"Cofidis, Solutions Crédits",,20S,138.0
100,2013,stage-19,106,19S,Méderel Maxime,32.0,Sojasun,,20S,217.0
100,2013,stage-19,107,19S,Bodnar Maciej,28.0,Cannondale Pro Cycling Team,,20S,12.0
100,2013,stage-19,108,19S,Tosatto Matteo,39.0,Team Saxo - Tinkoff,,20S,99.0
100,2013,stage-19,109,19S,Hivert Jonathan,28.0,Sojasun,,20S,214.0
100,2013,stage-19,110,19S,Cousin Jérôme,24.0,Team Europcar,,20S,53.0
100,2013,stage-19,111,19S,Leezer Tom,27.0,Belkin-Pro Cycling Team,,20S,163.0
100,2013,stage-19,112,32S,Vuillermoz Alexis,25.0,Sojasun,,33S,219.0
100,2013,stage-19,113,32S,Roy Jérémy,30.0,FDJ.fr,,33S,78.0
100,2013,stage-19,114,32S,Reza Kévin,25.0,Team Europcar,,33S,57.0
100,2013,stage-19,115,32S,Kennaugh Peter,24.0,Sky Procycling,,33S,3.0
100,2013,stage-19,116,36S,Cimolai Davide,23.0,Lampre - Merida,,37S,143.0
100,2013,stage-19,117,37S,Smukulis Gatis,26.0,Team Katusha,,38S,107.0
100,2013,stage-19,118,14S,Albasini Michael,32.0,Orica GreenEDGE,,15S,182.0
100,2013,stage-19,119,14S,Gavazzi Francesco,28.0,Astana Pro Team,,15S,65.0
100,2013,stage-19,120,14S,Favilli Elia,24.0,Lampre - Merida,,15S,144.0
100,2013,stage-19,121,14S,Meyer Cameron,25.0,Orica GreenEDGE,,15S,187.0
100,2013,stage-19,122,14S,Lemoine Cyril,30.0,Sojasun,,15S,215.0
100,2013,stage-19,123,17S,Boom Lars,27.0,Belkin-Pro Cycling Team,,18S,161.0
100,2013,stage-19,124,41S,Bak Lars Ytting,33.0,Lotto Belisol Team,,42S,22.0
100,2013,stage-19,125,41S,Greipel André,31.0,Lotto Belisol Team,,42S,24.0
100,2013,stage-19,126,41S,Roelandts Jürgen,28.0,Lotto Belisol Team,,42S,27.0
100,2013,stage-19,127,41S,Curvers Roy,33.0,Team Argos - Shimano,,42S,192.0
100,2013,stage-19,128,41S,van Poppel Boy,25.0,Vacansoleil - DCM,,42S,207.0
100,2013,stage-19,129,41S,Martin Dan,26.0,Garmin Sharp,,42S,175.0
100,2013,stage-19,130,41S,Marino Jean-Marc,29.0,Sojasun,,42S,216.0
100,2013,stage-19,131,52S,Kuschynski Aleksandr,33.0,Team Katusha,,53S,104.0
100,2013,stage-19,132,52S,Vanmarcke Sep,24.0,Belkin-Pro Cycling Team,,53S,168.0
100,2013,stage-19,133,52S,Arashiro Yukiya,28.0,Team Europcar,,53S,52.0
100,2013,stage-19,134,27S,Muravyev Dmitriy,33.0,Astana Pro Team,,28S,69.0
100,2013,stage-19,135,34S,Millar David,36.0,Garmin Sharp,,35S,176.0
100,2013,stage-19,136,34S,Hesjedal Ryder,32.0,Garmin Sharp,,35S,171.0
100,2013,stage-19,137,30S,Taaramäe Rein,26.0,"Cofidis, Solutions Crédits",,31S,131.0
100,2013,stage-19,138,24S,Fröhlinger Johannes,28.0,Team Argos - Shimano,,25S,195.0
100,2013,stage-19,139,24S,Degenkolb John,24.0,Team Argos - Shimano,,25S,191.0
100,2013,stage-19,140,24S,Willems Frederik,33.0,Lotto Belisol Team,,25S,29.0
100,2013,stage-19,141,24S,Henderson Gregory,36.0,Lotto Belisol Team,,25S,26.0
100,2013,stage-19,142,24S,Pineau Jérôme,33.0,Omega Pharma - Quick-Step,,25S,155.0
100,2013,stage-19,143,24S,Terpstra Niki,29.0,Omega Pharma - Quick-Step,,25S,157.0
100,2013,stage-19,144,24S,Lobato Juan José,24.0,Euskaltel - Euskadi,,25S,115.0
100,2013,stage-19,145,24S,Timmer Albert,28.0,Team Argos - Shimano,,25S,198.0
100,2013,stage-19,146,24S,Kittel Marcel,25.0,Team Argos - Shimano,,25S,197.0
100,2013,stage-19,147,24S,Cavendish Mark,28.0,Omega Pharma - Quick-Step,,25S,151.0
100,2013,stage-19,148,24S,Steegmans Gert,32.0,Omega Pharma - Quick-Step,,25S,156.0
100,2013,stage-19,149,24S,Wynants Maarten,31.0,Belkin-Pro Cycling Team,,25S,169.0
100,2013,stage-19,150,24S,Gène Yohann,32.0,Team Europcar,,25S,55.0
100,2013,stage-19,151,24S,Gasparotto Enrico,31.0,Astana Pro Team,,25S,64.0
100,2013,stage-19,152,24S,Vandborg Brian Bach,31.0,Cannondale Pro Cycling Team,,25S,19.0
100,2013,stage-19,153,24S,Kristoff Alexander,26.0,Team Katusha,,25S,103.0
100,2013,stage-19,154,24S,Westra Lieuwe,30.0,Vacansoleil - DCM,,25S,209.0
100,2013,stage-19,155,24S,Evans Cadel,36.0,BMC Racing Team,,25S,31.0
100,2013,stage-19,156,24S,Bennati Daniele,32.0,Team Saxo - Tinkoff,,25S,92.0
100,2013,stage-19,157,24S,Paulinho Sérgio Miguel,33.0,Team Saxo - Tinkoff,,25S,96.0
100,2013,stage-19,158,24S,Brutt Pavel,31.0,Team Katusha,,25S,102.0
100,2013,stage-19,159,24S,Navardauskas Ramūnas,25.0,Garmin Sharp,,25S,177.0
100,2013,stage-19,160,24S,Tankink Bram,34.0,Belkin-Pro Cycling Team,,25S,166.0
100,2013,stage-19,161,24S,Dumoulin Samuel,32.0,AG2R La Mondiale,,25S,84.0
100,2013,stage-19,162,24S,Tuft Svein,36.0,Orica GreenEDGE,,25S,189.0
100,2013,stage-19,163,24S,Losada Alberto,31.0,Team Katusha,,25S,105.0
100,2013,stage-19,164,24S,O'Grady Stuart,39.0,Orica GreenEDGE,,25S,188.0
100,2013,stage-19,165,24S,Ferrari Roberto,30.0,Lampre - Merida,,25S,145.0
100,2013,stage-19,166,24S,Kadri Blel,26.0,AG2R La Mondiale,,25S,87.0
100,2013,stage-19,167,24S,Riblon Christophe,32.0,AG2R La Mondiale,,25S,89.0
100,2013,stage-19,168,24S,Trentin Matteo,23.0,Omega Pharma - Quick-Step,,25S,158.0
100,2013,stage-19,169,24S,Vichot Arthur,24.0,FDJ.fr,,25S,79.0
100,2013,stage-19,170,24S,Bazayev Assan,32.0,Astana Pro Team,,25S,62.0
100,2013,stage-19,DNF,,Bauer Jack,28.0,Garmin Sharp,,,172.0
100,2013,stage-19,DNF,,Boeckmans Kris,26.0,Vacansoleil - DCM,,,202.0
100,2013,stage-19,DNF,,Le Mével Christophe,32.0,"Cofidis, Solutions Crédits",,,135.0
100,2013,stage-19,DNF,,Sieberg Marcel,31.0,Lotto Belisol Team,,,28.0
100,2013,stage-19,DNF,,Veelers Tom,28.0,Team Argos - Shimano,,,199.0
100,2013,stage-20,1,4S,Quintana Nairo,23.0,Movistar Team,100.0,4S,128.0
100,2013,stage-20,2,18S,Rodríguez Joaquim,34.0,Team Katusha,70.0,22S,101.0
100,2013,stage-20,3,29S,Froome Chris,28.0,Sky Procycling,50.0,33S,1.0
100,2013,stage-20,4,42S,Valverde Alejandro,33.0,Movistar Team,40.0,46S,121.0
100,2013,stage-20,5,17S,Porte Richie,28.0,Sky Procycling,32.0,21S,6.0
100,2013,stage-20,6,27S,Talansky Andrew,24.0,Garmin Sharp,26.0,31S,178.0
100,2013,stage-20,7,28S,Contador Alberto,30.0,Team Saxo - Tinkoff,22.0,32S,91.0
100,2013,stage-20,8,48S,Gadret John,34.0,AG2R La Mondiale,18.0,52S,86.0
100,2013,stage-20,9,55S,Hernández Jesús,31.0,Team Saxo - Tinkoff,14.0,59S,93.0
100,2013,stage-20,10,55S,Kreuziger Roman,27.0,Team Saxo - Tinkoff,10.0,59S,94.0
100,2013,stage-20,11,1S,Bardet Romain,22.0,AG2R La Mondiale,8.0,5S,82.0
100,2013,stage-20,12,22S,Riblon Christophe,32.0,AG2R La Mondiale,6.0,26S,89.0
100,2013,stage-20,13,24S,Nieve Mikel,29.0,Euskaltel - Euskadi,4.0,28S,116.0
100,2013,stage-20,14,24S,Moreno Daniel,31.0,Team Katusha,2.0,28S,106.0
100,2013,stage-20,15,51S,Bakelants Jan,27.0,RadioShack - Leopard,1.0,55S,42.0
100,2013,stage-20,16,56S,Mollema Bauke,26.0,Belkin-Pro Cycling Team,,0S,164.0
100,2013,stage-20,17,56S,Fuglsang Jakob,28.0,Astana Pro Team,,0S,63.0
100,2013,stage-20,18,3S,Kwiatkowski Michał,23.0,Omega Pharma - Quick-Step,,7S,153.0
100,2013,stage-20,19,31S,Navarro Daniel,30.0,"Cofidis, Solutions Crédits",,35S,139.0
100,2013,stage-20,20,36S,Vuillermoz Alexis,25.0,Sojasun,,40S,219.0
100,2013,stage-20,21,50S,Schleck Andy,28.0,RadioShack - Leopard,,54S,41.0
100,2013,stage-20,22,50S,Monfort Maxime,30.0,RadioShack - Leopard,,54S,47.0
100,2013,stage-20,23,33S,Poels Wout,25.0,Vacansoleil - DCM,,37S,201.0
100,2013,stage-20,24,40S,Serpa José Rodolfo,34.0,Lampre - Merida,,44S,149.0
100,2013,stage-20,25,58S,Roche Nicolas,29.0,Team Saxo - Tinkoff,,2S,97.0
100,2013,stage-20,26,11S,Jeannesson Arnold,27.0,FDJ.fr,,15S,77.0
100,2013,stage-20,27,33S,Maté Luis Ángel,29.0,"Cofidis, Solutions Crédits",,37S,137.0
100,2013,stage-20,28,42S,Nordhaug Lars Petter,29.0,Belkin-Pro Cycling Team,,46S,165.0
100,2013,stage-20,29,42S,ten Dam Laurens,32.0,Belkin-Pro Cycling Team,,46S,167.0
100,2013,stage-20,30,42S,Antón Igor,30.0,Euskaltel - Euskadi,,46S,111.0
100,2013,stage-20,31,42S,Velits Peter,28.0,Omega Pharma - Quick-Step,,46S,159.0
100,2013,stage-20,32,8S,Voigt Jens,41.0,RadioShack - Leopard,,12S,48.0
100,2013,stage-20,33,25S,Levarlet Guillaume,27.0,"Cofidis, Solutions Crédits",,29S,136.0
100,2013,stage-20,34,27S,Delaplace Anthony,23.0,Sojasun,,31S,212.0
100,2013,stage-20,35,50S,Dupont Hubert,32.0,AG2R La Mondiale,,54S,85.0
100,2013,stage-20,36,39S,Oroz Juan José,33.0,Euskaltel - Euskadi,,43S,117.0
100,2013,stage-20,37,59S,Molard Rudy,23.0,"Cofidis, Solutions Crédits",,3S,138.0
100,2013,stage-20,38,59S,Rolland Pierre,26.0,Team Europcar,,3S,51.0
100,2013,stage-20,39,59S,Gautier Cyril,25.0,Team Europcar,,3S,54.0
100,2013,stage-20,40,59S,Rogers Michael,33.0,Team Saxo - Tinkoff,,3S,98.0
100,2013,stage-20,41,18S,Malacarne Davide,26.0,Team Europcar,,22S,56.0
100,2013,stage-20,42,24S,Zubeldia Haimar,36.0,RadioShack - Leopard,,28S,49.0
100,2013,stage-20,43,33S,Clarke Simon,27.0,Orica GreenEDGE,,37S,183.0
100,2013,stage-20,44,43S,Hivert Jonathan,28.0,Sojasun,,47S,214.0
100,2013,stage-20,45,56S,Chavanel Sylvain,34.0,Omega Pharma - Quick-Step,,0S,152.0
100,2013,stage-20,46,36S,Vanmarcke Sep,24.0,Belkin-Pro Cycling Team,,40S,168.0
100,2013,stage-20,47,40S,Simon Julien,27.0,Sojasun,,44S,218.0
100,2013,stage-20,48,40S,Fédrigo Pierrick,34.0,FDJ.fr,,44S,74.0
100,2013,stage-20,49,40S,De Clercq Bart,26.0,Lotto Belisol Team,,44S,23.0
100,2013,stage-20,50,40S,Coppel Jérôme,26.0,"Cofidis, Solutions Crédits",,44S,133.0
100,2013,stage-20,51,59S,Dumoulin Tom,22.0,Team Argos - Shimano,,3S,194.0
100,2013,stage-20,52,13S,Vorganov Eduard,30.0,Team Katusha,,17S,109.0
100,2013,stage-20,53,44S,López David,32.0,Sky Procycling,,48S,5.0
100,2013,stage-20,54,0S,Klöden Andreas,38.0,RadioShack - Leopard,,4S,46.0
100,2013,stage-20,55,0S,van Garderen Tejay,24.0,BMC Racing Team,,4S,39.0
100,2013,stage-20,56,30S,Costa Rui,26.0,Movistar Team,,34S,124.0
100,2013,stage-20,57,37S,Siutsou Kanstantsin,30.0,Sky Procycling,,41S,7.0
100,2013,stage-20,58,9S,Veilleux David,25.0,Team Europcar,,13S,58.0
100,2013,stage-20,59,14S,Danielson Tom,35.0,Garmin Sharp,,18S,173.0
100,2013,stage-20,60,22S,Irizar Markel,33.0,RadioShack - Leopard,,26S,45.0
100,2013,stage-20,61,30S,Geniez Alexandre,25.0,FDJ.fr,,34S,76.0
100,2013,stage-20,62,47S,Gilbert Philippe,31.0,BMC Racing Team,,51S,34.0
100,2013,stage-20,63,47S,Minard Sébastien,31.0,AG2R La Mondiale,,51S,88.0
100,2013,stage-20,64,47S,Pérez Rubén,31.0,Euskaltel - Euskadi,,51S,118.0
100,2013,stage-20,65,47S,Astarloza Mikel,33.0,Euskaltel - Euskadi,,51S,112.0
100,2013,stage-20,66,47S,Trofimov Yuri,29.0,Team Katusha,,51S,108.0
100,2013,stage-20,67,49S,Sicard Romain,25.0,Euskaltel - Euskadi,,53S,119.0
100,2013,stage-20,68,26S,Willems Frederik,33.0,Lotto Belisol Team,,30S,29.0
100,2013,stage-20,69,26S,Quinziato Manuel,33.0,BMC Racing Team,,30S,37.0
100,2013,stage-20,70,26S,Gerrans Simon,33.0,Orica GreenEDGE,,30S,181.0
100,2013,stage-20,71,26S,Impey Daryl,28.0,Orica GreenEDGE,,30S,185.0
100,2013,stage-20,72,26S,Hoogerland Johnny,30.0,Vacansoleil - DCM,,30S,205.0
100,2013,stage-20,73,26S,Amador Andrey,26.0,Movistar Team,,30S,122.0
100,2013,stage-20,74,26S,Erviti Imanol,29.0,Movistar Team,,30S,125.0
100,2013,stage-20,75,26S,de Kort Koen,30.0,Team Argos - Shimano,,30S,193.0
100,2013,stage-20,76,26S,Boom Lars,27.0,Belkin-Pro Cycling Team,,30S,161.0
100,2013,stage-20,77,26S,Plaza Rubén,33.0,Movistar Team,,30S,127.0
100,2013,stage-20,78,26S,Gesink Robert,27.0,Belkin-Pro Cycling Team,,30S,162.0
100,2013,stage-20,79,26S,Izagirre Ion,24.0,Euskaltel - Euskadi,,30S,114.0
100,2013,stage-20,80,26S,Brutt Pavel,31.0,Team Katusha,,30S,102.0
100,2013,stage-20,81,26S,Bak Lars Ytting,33.0,Lotto Belisol Team,,30S,22.0
100,2013,stage-20,82,26S,Niemiec Przemysław,33.0,Lampre - Merida,,30S,148.0
100,2013,stage-20,83,26S,Cunego Damiano,31.0,Lampre - Merida,,30S,141.0
100,2013,stage-20,84,26S,Mori Manuele,32.0,Lampre - Merida,,30S,147.0
100,2013,stage-20,85,26S,Hesjedal Ryder,32.0,Garmin Sharp,,30S,171.0
100,2013,stage-20,86,26S,Morabito Steve,30.0,BMC Racing Team,,30S,36.0
100,2013,stage-20,87,26S,Didier Laurent,29.0,RadioShack - Leopard,,30S,43.0
100,2013,stage-20,88,26S,Evans Cadel,36.0,BMC Racing Team,,30S,31.0
100,2013,stage-20,89,26S,Hansen Adam,32.0,Lotto Belisol Team,,30S,25.0
100,2013,stage-20,90,26S,Bookwalter Brent,29.0,BMC Racing Team,,30S,32.0
100,2013,stage-20,91,26S,Arashiro Yukiya,28.0,Team Europcar,,30S,52.0
100,2013,stage-20,92,26S,Reza Kévin,25.0,Team Europcar,,30S,57.0
100,2013,stage-20,93,26S,El Fares Julien,28.0,Sojasun,,30S,213.0
100,2013,stage-20,94,26S,Méderel Maxime,32.0,Sojasun,,30S,217.0
100,2013,stage-20,95,26S,Feillu Brice,27.0,Sojasun,,30S,211.0
100,2013,stage-20,96,26S,Meyer Cameron,25.0,Orica GreenEDGE,,30S,187.0
100,2013,stage-20,97,26S,Martin Dan,26.0,Garmin Sharp,,30S,175.0
100,2013,stage-20,98,26S,Paulinho Sérgio Miguel,33.0,Team Saxo - Tinkoff,,30S,96.0
100,2013,stage-20,99,26S,Martin Tony,28.0,Omega Pharma - Quick-Step,,30S,154.0
100,2013,stage-20,100,26S,García Egoitz,27.0,"Cofidis, Solutions Crédits",,30S,134.0
100,2013,stage-20,101,26S,Flecha Juan Antonio,35.0,Vacansoleil - DCM,,30S,204.0
100,2013,stage-20,102,35S,Stannard Ian,26.0,Sky Procycling,,39S,8.0
100,2013,stage-20,103,35S,Castroviejo Jonathan,26.0,Movistar Team,,39S,123.0
100,2013,stage-20,104,35S,Roy Jérémy,30.0,FDJ.fr,,39S,78.0
100,2013,stage-20,105,35S,Thomas Geraint,27.0,Sky Procycling,,39S,9.0
100,2013,stage-20,106,35S,Kennaugh Peter,24.0,Sky Procycling,,39S,3.0
100,2013,stage-20,107,38S,Tankink Bram,34.0,Belkin-Pro Cycling Team,,42S,166.0
100,2013,stage-20,108,55S,Smukulis Gatis,26.0,Team Katusha,,59S,107.0
100,2013,stage-20,109,4S,Sagan Peter,23.0,Cannondale Pro Cycling Team,,8S,11.0
100,2013,stage-20,110,4S,Moser Moreno,22.0,Cannondale Pro Cycling Team,,8S,17.0
100,2013,stage-20,111,4S,Vandborg Brian Bach,31.0,Cannondale Pro Cycling Team,,8S,19.0
100,2013,stage-20,112,4S,Sabatini Fabio,28.0,Cannondale Pro Cycling Team,,8S,18.0
100,2013,stage-20,113,17S,Kadri Blel,26.0,AG2R La Mondiale,,21S,87.0
100,2013,stage-20,114,17S,Cousin Jérôme,24.0,Team Europcar,,21S,53.0
100,2013,stage-20,115,19S,Rojas José Joaquín,28.0,Movistar Team,,23S,129.0
100,2013,stage-20,116,30S,Tosatto Matteo,39.0,Team Saxo - Tinkoff,,34S,99.0
100,2013,stage-20,117,36S,Bennati Daniele,32.0,Team Saxo - Tinkoff,,40S,92.0
100,2013,stage-20,118,42S,Vichot Arthur,24.0,FDJ.fr,,46S,79.0
100,2013,stage-20,119,42S,Fischer Murilo Antonio,34.0,FDJ.fr,,46S,75.0
100,2013,stage-20,120,26S,Voeckler Thomas,34.0,Team Europcar,,30S,59.0
100,2013,stage-20,121,1S,Taaramäe Rein,26.0,"Cofidis, Solutions Crédits",,5S,131.0
100,2013,stage-20,122,32S,De Gendt Thomas,26.0,Vacansoleil - DCM,,36S,203.0
100,2013,stage-20,123,32S,Burghardt Marcus,30.0,BMC Racing Team,,36S,33.0
100,2013,stage-20,124,39S,Leezer Tom,27.0,Belkin-Pro Cycling Team,,43S,163.0
100,2013,stage-20,125,10S,Koren Kristijan,26.0,Cannondale Pro Cycling Team,,14S,15.0
100,2013,stage-20,126,10S,Bodnar Maciej,28.0,Cannondale Pro Cycling Team,,14S,12.0
100,2013,stage-20,127,10S,Gavazzi Francesco,28.0,Astana Pro Team,,14S,65.0
100,2013,stage-20,128,19S,Dumoulin Samuel,32.0,AG2R La Mondiale,,23S,84.0
100,2013,stage-20,129,43S,Losada Alberto,31.0,Team Katusha,,47S,105.0
100,2013,stage-20,130,55S,Marangoni Alan,29.0,Cannondale Pro Cycling Team,,59S,16.0
100,2013,stage-20,131,55S,De Marchi Alessandro,27.0,Cannondale Pro Cycling Team,,59S,13.0
100,2013,stage-20,132,4S,Kuschynski Aleksandr,33.0,Team Katusha,,8S,104.0
100,2013,stage-20,133,4S,Roelandts Jürgen,28.0,Lotto Belisol Team,,8S,27.0
100,2013,stage-20,134,4S,Gallopin Tony,25.0,RadioShack - Leopard,,8S,44.0
100,2013,stage-20,135,4S,van Poppel Boy,25.0,Vacansoleil - DCM,,8S,207.0
100,2013,stage-20,136,4S,Curvers Roy,33.0,Team Argos - Shimano,,8S,192.0
100,2013,stage-20,137,4S,Greipel André,31.0,Lotto Belisol Team,,8S,24.0
100,2013,stage-20,138,4S,Westra Lieuwe,30.0,Vacansoleil - DCM,,8S,209.0
100,2013,stage-20,139,4S,Lancaster Brett,33.0,Orica GreenEDGE,,8S,186.0
100,2013,stage-20,140,4S,Goss Matthew,26.0,Orica GreenEDGE,,8S,184.0
100,2013,stage-20,141,4S,Lagutin Sergey,32.0,Vacansoleil - DCM,,8S,206.0
100,2013,stage-20,142,4S,Lemoine Cyril,30.0,Sojasun,,8S,215.0
100,2013,stage-20,143,4S,Muravyev Dmitriy,33.0,Astana Pro Team,,8S,69.0
100,2013,stage-20,144,4S,Moinard Amaël,31.0,BMC Racing Team,,8S,35.0
100,2013,stage-20,145,4S,Gène Yohann,32.0,Team Europcar,,8S,55.0
100,2013,stage-20,146,4S,Cimolai Davide,23.0,Lampre - Merida,,8S,143.0
100,2013,stage-20,147,5S,Marino Jean-Marc,29.0,Sojasun,,9S,216.0
100,2013,stage-20,148,28S,Millar David,36.0,Garmin Sharp,,32S,176.0
100,2013,stage-20,149,28S,O'Grady Stuart,39.0,Orica GreenEDGE,,32S,188.0
100,2013,stage-20,150,28S,Steegmans Gert,32.0,Omega Pharma - Quick-Step,,32S,156.0
100,2013,stage-20,151,28S,Henderson Gregory,36.0,Lotto Belisol Team,,32S,26.0
100,2013,stage-20,152,28S,Wynants Maarten,31.0,Belkin-Pro Cycling Team,,32S,169.0
100,2013,stage-20,153,30S,Geschke Simon,27.0,Team Argos - Shimano,,34S,196.0
100,2013,stage-20,154,30S,Albasini Michael,32.0,Orica GreenEDGE,,34S,182.0
100,2013,stage-20,155,30S,Fröhlinger Johannes,28.0,Team Argos - Shimano,,34S,195.0
100,2013,stage-20,156,30S,Terpstra Niki,29.0,Omega Pharma - Quick-Step,,34S,157.0
100,2013,stage-20,157,30S,Timmer Albert,28.0,Team Argos - Shimano,,34S,198.0
100,2013,stage-20,158,30S,Degenkolb John,24.0,Team Argos - Shimano,,34S,191.0
100,2013,stage-20,159,30S,Kittel Marcel,25.0,Team Argos - Shimano,,34S,197.0
100,2013,stage-20,160,30S,Pineau Jérôme,33.0,Omega Pharma - Quick-Step,,34S,155.0
100,2013,stage-20,161,30S,Tuft Svein,36.0,Orica GreenEDGE,,34S,189.0
100,2013,stage-20,162,30S,Kristoff Alexander,26.0,Team Katusha,,34S,103.0
100,2013,stage-20,163,30S,Cavendish Mark,28.0,Omega Pharma - Quick-Step,,34S,151.0
100,2013,stage-20,164,37S,Favilli Elia,24.0,Lampre - Merida,,41S,144.0
100,2013,stage-20,165,38S,Ferrari Roberto,30.0,Lampre - Merida,,42S,145.0
100,2013,stage-20,166,49S,Trentin Matteo,23.0,Omega Pharma - Quick-Step,,53S,158.0
100,2013,stage-20,167,59S,Lobato Juan José,24.0,Euskaltel - Euskadi,,3S,115.0
100,2013,stage-20,168,10S,Gasparotto Enrico,31.0,Astana Pro Team,,14S,64.0
100,2013,stage-20,169,10S,Bazayev Assan,32.0,Astana Pro Team,,14S,62.0
